pitch_id,game_played,pitcherside,hitterteam,hometeam,cleaned_description,hitter_perf,is_home,pa_outcome,wOBA
8184730,2023-06-02,R,Detroit Tigers,Chicago White Sox,double,1.0237707,0,double,1.243
8184737,2023-06-02,R,Detroit Tigers,Chicago White Sox,ball,0.103019655,0,walk,0.696
8184739,2023-06-02,R,Detroit Tigers,Chicago White Sox,out,-0.3341123,0,field_out,0.0
8184744,2023-06-02,R,Detroit Tigers,Chicago White Sox,out,-0.33435926,0,field_out,0.0
8184745,2023-06-02,R,Detroit Tigers,Chicago White Sox,out,-0.30500713,0,field_out,0.0
8184749,2023-06-02,L,Chicago White Sox,Chicago White Sox,ball,0.28947705,1,walk,0.696
8184757,2023-06-02,L,Chicago White Sox,Chicago White Sox,out,-0.28311053,1,field_out,0.0
8184758,2023-06-02,L,Chicago White Sox,Chicago White Sox,out,-0.3049147,1,field_out,0.0
8184760,2023-06-02,R,Chicago White Sox,Chicago White Sox,double,0.9527133,1,double,1.243
8184762,2023-06-02,R,Chicago White Sox,Chicago White Sox,out,-0.3186435,1,field_out,0.0
8184768,2023-06-02,R,Detroit Tigers,Chicago White Sox,ball,0.35885534,0,walk,0.696
8184773,2023-06-02,R,Detroit Tigers,Chicago White Sox,single,0.53511345,0,single,0.882
8184780,2023-06-02,R,Detroit Tigers,Chicago White Sox,swinging_strike,-0.26557553,0,strikeout,0.0
8184783,2023-06-02,R,Detroit Tigers,Chicago White Sox,swinging_strike,-0.2686569,0,strikeout,0.0
8184786,2023-06-02,R,Detroit Tigers,Chicago White Sox,out,-0.24339037,0,field_out,0.0
8184793,2023-06-02,R,Chicago White Sox,Chicago White Sox,ball,-0.02317025,1,walk,0.696
8184795,2023-06-02,R,Chicago White Sox,Chicago White Sox,out,-0.31672645,1,field_out,0.0
8184797,2023-06-02,R,Chicago White Sox,Chicago White Sox,out,-0.32429862,1,field_out,0.0
8184799,2023-06-02,R,Chicago White Sox,Chicago White Sox,single,0.5969512,1,single,0.882
8184803,2023-06-02,R,Chicago White Sox,Chicago White Sox,out,-0.2888927,1,field_out,0.0
8184808,2023-06-02,R,Detroit Tigers,Chicago White Sox,out,-0.21685739,0,field_out,0.0
8184815,2023-06-02,R,Detroit Tigers,Chicago White Sox,swinging_strike,-0.50938106,0,strikeout,0.0
8184818,2023-06-02,R,Detroit Tigers,Chicago White Sox,out,-0.29366553,0,field_out,0.0
8185125,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.5043481,0,single,0.882
8185133,2023-06-02,R,Philadelphia Phillies,Washington Nationals,ball,0.17638408,0,walk,0.696
8185138,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.24181932,0,strikeout,0.0
8185141,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.40090898,0,field_out,0.0
8185145,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.27080545,0,strikeout,0.0
8185154,2023-06-02,R,Washington Nationals,Washington Nationals,ball,0.42071864,1,walk,0.696
8185158,2023-06-02,R,Washington Nationals,Washington Nationals,swinging_strike,-0.1855594,1,strikeout,0.0
8185165,2023-06-02,R,Washington Nationals,Washington Nationals,double,1.1964719,1,double,1.243
8185166,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.5744707,1,single,0.882
8185167,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.3070171,1,field_out,0.0
8185171,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.26196098,1,field_out,0.0
8185176,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.400219,0,field_out,0.0
8185180,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.5247597,0,single,0.882
8185187,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.34692222,0,strikeout,0.0
8185193,2023-06-02,R,Philadelphia Phillies,Washington Nationals,ball,-0.009857563,0,walk,0.696
8185195,2023-06-02,R,Philadelphia Phillies,Washington Nationals,ball,-0.019098928,0,walk,0.696
8185196,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.28850806,1,field_out,0.0
8185198,2023-06-02,R,Washington Nationals,Washington Nationals,double,0.99640226,1,double,1.243
8185203,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.605678,1,single,0.882
8185205,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.23119648,1,field_out,0.0
8185210,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.6295406,1,single,0.882
8185215,2023-06-02,R,Washington Nationals,Washington Nationals,double,1.044856,1,double,1.243
8185226,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.647869,1,single,0.882
8185230,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.2711162,1,field_out,0.0
8185233,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.3256058,0,field_out,0.0
8185236,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.26920176,0,field_out,0.0
8185239,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.39763018,0,field_out,0.0
8185245,2023-06-02,R,Washington Nationals,Washington Nationals,swinging_strike,-0.23791392,1,strikeout,0.0
8185248,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.33479092,1,field_out,0.0
8185254,2023-06-02,R,Washington Nationals,Washington Nationals,swinging_strike,-0.21297666,1,strikeout,0.0
8185255,2023-06-02,R,Philadelphia Phillies,Washington Nationals,home_run,1.7808638,0,home_run,2.004
8185256,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.30468482,0,field_out,0.0
8185259,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.31434262,0,field_out,0.0
8185262,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.40247342,0,field_out,0.0
8185268,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.32813272,1,field_out,0.0
8185275,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.32073426,1,field_out,0.0
8185276,2023-06-02,R,Washington Nationals,Washington Nationals,home_run,1.7776147,1,home_run,2.004
8185282,2023-06-02,L,Washington Nationals,Washington Nationals,swinging_strike,-0.23087361,1,strikeout,0.0
8185287,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.41269156,0,field_out,0.0
8185292,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.32887813,0,field_out,0.0
8185295,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.31494308,0,strikeout,0.0
8185299,2023-06-02,L,Washington Nationals,Washington Nationals,out,-0.27327752,1,field_out,0.0
8185303,2023-06-02,L,Washington Nationals,Washington Nationals,out,-0.3634418,1,field_out,0.0
8185311,2023-06-02,L,Washington Nationals,Washington Nationals,swinging_strike,-0.42555875,1,strikeout,0.0
8185315,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.53849876,0,single,0.882
8185317,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.34258395,0,field_out,0.0
8185321,2023-06-02,R,Philadelphia Phillies,Washington Nationals,home_run,1.7390639,0,home_run,2.004
8185327,2023-06-02,R,Philadelphia Phillies,Washington Nationals,double,0.9881265,0,double,1.243
8185333,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.5653692,0,field_out,0.0
8185334,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.5800501,0,single,0.882
8185337,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.25053748,0,strikeout,0.0
8185342,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.62502474,1,field_out,0.0
8185344,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.27487433,1,field_out,0.0
8185350,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.5471466,1,single,0.882
8185352,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.28771988,1,field_out,0.0
8185357,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.3514413,0,strikeout,0.0
8185358,2023-06-02,R,Philadelphia Phillies,Washington Nationals,double,0.9571772,0,double,1.243
8185362,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.56302017,0,single,0.882
8185366,2023-06-02,R,Philadelphia Phillies,Washington Nationals,ball,0.14622398,0,walk,0.696
8185369,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.5124616,0,single,0.882
8185374,2023-06-02,R,Philadelphia Phillies,Washington Nationals,called_strike,-0.32922393,0,strikeout,0.0
8185378,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.30811384,0,field_out,0.0
8185382,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.37570956,1,field_out,0.0
8185387,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.21153295,1,field_out,0.0
8185394,2023-06-02,R,Washington Nationals,Washington Nationals,ball,-0.051228173,1,walk,0.696
8185396,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.5377731,1,single,0.882
8185401,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.45006874,1,field_out,0.0
8185410,2023-06-02,R,Philadelphia Phillies,Washington Nationals,ball,0.17652434,0,walk,0.696
8185411,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.32014388,0,field_out,0.0
8185412,2023-06-02,R,Philadelphia Phillies,Washington Nationals,single,0.56950814,0,single,0.882
8185418,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.48536703,0,field_out,0.0
8185425,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.3072859,0,field_out,0.0
8185430,2023-06-02,R,Washington Nationals,Washington Nationals,swinging_strike,-0.2783959,1,strikeout,0.0
8185431,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.2704797,1,field_out,0.0
8185436,2023-06-02,R,Washington Nationals,Washington Nationals,ball,0.32826287,1,walk,0.696
8185441,2023-06-02,R,Washington Nationals,Washington Nationals,single,0.48448515,1,single,0.882
8185444,2023-06-02,R,Washington Nationals,Washington Nationals,out,-0.3013592,1,field_out,0.0
8185450,2023-06-02,R,Philadelphia Phillies,Washington Nationals,swinging_strike,-0.28706336,0,strikeout,0.0
8185457,2023-06-02,R,Philadelphia Phillies,Washington Nationals,double,1.0376173,0,double,1.243
8185463,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.43292192,0,field_out,0.0
8185465,2023-06-02,R,Philadelphia Phillies,Washington Nationals,out,-0.3088786,0,field_out,0.0
8185775,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,called_strike,-0.3028681,0,strikeout,0.0
8185781,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,called_strike,-0.19115609,0,strikeout,0.0
8185784,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,swinging_strike,-0.23367125,0,strikeout,0.0
8185786,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.36392534,1,field_out,0.0
8185791,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,called_strike,-0.46659756,1,strikeout,0.0
8185792,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5528386,1,single,0.882
8185796,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.21391256,1,field_out,0.0
8185801,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.4976224,0,single,0.882
8185807,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,called_strike,-0.37675396,0,strikeout,0.0
8185810,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.25003588,0,field_out,0.0
8185813,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,swinging_strike,-0.07632843,0,strikeout,0.0
8185817,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.46165064,1,single,0.882
8185822,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.2626335,1,field_out,0.0
8185827,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,called_strike,-0.36522552,1,strikeout,0.0
8185828,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.27720878,1,field_out,0.0
8185832,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,swinging_strike,-0.2991126,0,strikeout,0.0
8185835,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.3516496,0,field_out,0.0
8185838,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,double,0.9877832,0,double,1.243
8185842,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,home_run,1.700191,0,home_run,2.004
8185848,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,double,0.89503044,0,double,1.243
8185851,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.56251746,0,single,0.882
8185857,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,home_run,1.8315076,0,home_run,2.004
8185863,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.3139805,0,field_out,0.0
8185868,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.69258064,1,single,0.882
8185873,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.31470877,1,field_out,0.0
8185874,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,hit_by_pitch,0.22753343,1,hit_by_pitch,0.726
8185878,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.28590256,1,strikeout,0.0
8185884,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,called_strike,-0.39028186,1,strikeout,0.0
8185887,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.3772177,0,field_out,0.0
8185891,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,swinging_strike,-0.3174339,0,strikeout,0.0
8185895,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.4629744,0,single,0.882
8185901,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.4770566,0,field_out,0.0
8185906,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.30685723,1,field_out,0.0
8185908,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.28920847,1,field_out,0.0
8185913,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,double,0.8091143,1,double,1.243
8185914,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,hit_by_pitch,0.2854467,1,hit_by_pitch,0.726
8185921,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.14417599,1,strikeout,0.0
8185923,2023-06-02,L,St. Louis Cardinals,Pittsburgh Pirates,out,-0.25169262,0,field_out,0.0
8185928,2023-06-02,L,St. Louis Cardinals,Pittsburgh Pirates,single,0.46453556,0,single,0.882
8185930,2023-06-02,L,St. Louis Cardinals,Pittsburgh Pirates,single,0.5535446,0,single,0.882
8185932,2023-06-02,L,St. Louis Cardinals,Pittsburgh Pirates,out,-0.39566976,0,field_out,0.0
8185939,2023-06-02,L,St. Louis Cardinals,Pittsburgh Pirates,ball,0.078834966,0,walk,0.696
8185943,2023-06-02,L,St. Louis Cardinals,Pittsburgh Pirates,out,-0.23020345,0,field_out,0.0
8185952,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.24200135,1,field_out,0.0
8185959,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.42574188,1,field_out,0.0
8185964,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,ball,0.13019998,0,walk,0.696
8185970,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,called_strike,-0.30430588,0,strikeout,0.0
8185975,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.39874586,0,field_out,0.0
8185980,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,ball,0.13936724,0,walk,0.696
8185984,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,ball,0.079527445,0,walk,0.696
8185989,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,called_strike,-0.34197873,0,strikeout,0.0
8185996,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.13952069,1,walk,0.696
8185999,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5792724,1,single,0.882
8186001,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.31312737,1,field_out,0.0
8186006,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.6439432,1,single,0.882
8186008,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.3438511,1,field_out,0.0
8186009,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.28870714,1,field_out,0.0
8186011,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.6142036,0,single,0.882
8186013,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.3327056,0,field_out,0.0
8186019,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,ball,0.03280513,0,walk,0.696
8186022,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.4935919,0,single,0.882
8186025,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.24169633,0,field_out,0.0
8186028,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.2575032,0,field_out,0.0
8186030,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,double,0.98144525,1,double,1.243
8186034,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.31762,1,strikeout,0.0
8186041,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.012050742,1,walk,0.696
8186047,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.14467205,1,walk,0.696
8186048,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,double,0.92035043,1,double,1.243
8186056,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.25201675,1,strikeout,0.0
8186057,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,home_run,1.7753749,1,home_run,2.004
8186059,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,home_run,1.8049034,1,home_run,2.004
8186062,2023-06-02,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.3648473,1,field_out,0.0
8186068,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.4019451,0,field_out,0.0
8186074,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.73058635,0,single,0.882
8186077,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.40674266,0,field_out,0.0
8186080,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.40286493,0,field_out,0.0
8186081,2023-06-02,L,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.32308456,1,field_out,0.0
8186087,2023-06-02,L,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.5042139,1,field_out,0.0
8186094,2023-06-02,L,Pittsburgh Pirates,Pittsburgh Pirates,single,0.6306698,1,single,0.882
8186097,2023-06-02,L,Pittsburgh Pirates,Pittsburgh Pirates,called_strike,-0.35653982,1,strikeout,0.0
8186102,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,swinging_strike,-0.3918315,0,strikeout,0.0
8186105,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.39785615,0,field_out,0.0
8186108,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,single,0.59676564,0,single,0.882
8186114,2023-06-02,R,St. Louis Cardinals,Pittsburgh Pirates,out,-0.23912135,0,field_out,0.0
8186739,2023-06-02,R,Chicago Cubs,San Diego Padres,ball,0.5114888,0,walk,0.696
8186743,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.27859053,0,strikeout,0.0
8186746,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.26946238,0,field_out,0.0
8186752,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.18386209,0,strikeout,0.0
8186755,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.30038825,1,field_out,0.0
8186757,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.30826324,1,field_out,0.0
8186759,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.2749982,1,field_out,0.0
8186766,2023-06-02,R,Chicago Cubs,San Diego Padres,ball,0.29400772,0,walk,0.696
8186770,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.24991484,0,strikeout,0.0
8186774,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.2963073,0,strikeout,0.0
8186780,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.21631591,0,strikeout,0.0
8186785,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.16176046,1,strikeout,0.0
8186787,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.3444183,1,field_out,0.0
8186792,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.1897779,1,field_out,0.0
8186795,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.3477753,0,strikeout,0.0
8186797,2023-06-02,R,Chicago Cubs,San Diego Padres,single,0.6114853,0,single,0.882
8186803,2023-06-02,R,Chicago Cubs,San Diego Padres,single,0.75067854,0,single,0.882
8186806,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.22805966,0,field_out,0.0
8186808,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.2560262,0,field_out,0.0
8186815,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.43716758,1,field_out,0.0
8186822,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.21308793,1,field_out,0.0
8186826,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.41339788,1,strikeout,0.0
8186834,2023-06-02,R,Chicago Cubs,San Diego Padres,ball,0.30269155,0,walk,0.696
8186841,2023-06-02,R,Chicago Cubs,San Diego Padres,ball,0.38110745,0,walk,0.696
8186849,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.39587614,0,strikeout,0.0
8186850,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.30022168,0,field_out,0.0
8186851,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.2960753,0,field_out,0.0
8186853,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.2646725,1,field_out,0.0
8186854,2023-06-02,R,San Diego Padres,San Diego Padres,single,0.621189,1,single,0.882
8186858,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.33324516,1,strikeout,0.0
8186861,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.34071523,1,field_out,0.0
8186866,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.27315035,0,field_out,0.0
8186869,2023-06-02,R,Chicago Cubs,San Diego Padres,home_run,1.7501987,0,home_run,2.004
8186875,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.22808431,0,strikeout,0.0
8186881,2023-06-02,R,Chicago Cubs,San Diego Padres,ball,0.46863347,0,walk,0.696
8186883,2023-06-02,L,Chicago Cubs,San Diego Padres,ball,0.035390336,0,walk,0.696
8186886,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.34941345,1,field_out,0.0
8186891,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.23960207,1,field_out,0.0
8186899,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.3112633,1,field_out,0.0
8186903,2023-06-02,L,Chicago Cubs,San Diego Padres,swinging_strike,-0.33574596,0,strikeout,0.0
8186908,2023-06-02,L,Chicago Cubs,San Diego Padres,out,-0.36903796,0,field_out,0.0
8186914,2023-06-02,L,Chicago Cubs,San Diego Padres,swinging_strike,-0.19222604,0,strikeout,0.0
8186919,2023-06-02,R,San Diego Padres,San Diego Padres,double,0.808285,1,double,1.243
8186920,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.29421332,1,field_out,0.0
8186923,2023-06-02,R,San Diego Padres,San Diego Padres,single,0.5749495,1,single,0.882
8186926,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.3512062,1,field_out,0.0
8186931,2023-06-02,L,San Diego Padres,San Diego Padres,ball,0.053236533,1,walk,0.696
8186934,2023-06-02,L,San Diego Padres,San Diego Padres,out,-0.3277365,1,field_out,0.0
8186939,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.031606544,0,field_out,0.0
8186942,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.19975601,0,field_out,0.0
8186943,2023-06-02,R,Chicago Cubs,San Diego Padres,out,-0.2965942,0,field_out,0.0
8186948,2023-06-02,L,San Diego Padres,San Diego Padres,swinging_strike,-0.36111176,1,strikeout,0.0
8186954,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.28176364,1,strikeout,0.0
8186958,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.30262965,1,strikeout,0.0
8186965,2023-06-02,R,Chicago Cubs,San Diego Padres,single,1.0119553,0,single,0.882
8186970,2023-06-02,R,Chicago Cubs,San Diego Padres,swinging_strike,-0.21858595,0,strikeout,0.0
8186975,2023-06-02,R,Chicago Cubs,San Diego Padres,called_strike,-0.1438302,0,strikeout,0.0
8186977,2023-06-02,L,Chicago Cubs,San Diego Padres,out,-0.35159296,0,field_out,0.0
8186979,2023-06-02,R,San Diego Padres,San Diego Padres,single,0.56101614,1,single,0.882
8186983,2023-06-02,R,San Diego Padres,San Diego Padres,ball,0.1247392,1,walk,0.696
8186985,2023-06-02,R,San Diego Padres,San Diego Padres,out,-0.3563951,1,field_out,0.0
8186989,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.36635503,1,strikeout,0.0
8186997,2023-06-02,L,Chicago Cubs,San Diego Padres,out,-0.3663539,0,field_out,0.0
8187000,2023-06-02,L,Chicago Cubs,San Diego Padres,swinging_strike,-0.2598085,0,strikeout,0.0
8187001,2023-06-02,L,Chicago Cubs,San Diego Padres,out,-0.3222246,0,field_out,0.0
8187006,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.3800978,1,strikeout,0.0
8187010,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.4277409,1,strikeout,0.0
8187014,2023-06-02,R,San Diego Padres,San Diego Padres,swinging_strike,-0.21047449,1,strikeout,0.0
8187019,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,ball,0.12166939,0,walk,0.696
8187021,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,out,-0.23701487,0,field_out,0.0
8187023,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,out,-0.37389427,0,field_out,0.0
8187026,2023-06-02,R,Cincinnati Reds,Cincinnati Reds,out,-0.24597293,1,field_out,0.0
8187027,2023-06-02,R,Cincinnati Reds,Cincinnati Reds,out,-0.29836574,1,field_out,0.0
8187032,2023-06-02,R,Cincinnati Reds,Cincinnati Reds,out,-0.3153947,1,field_out,0.0
8187034,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,single,0.55777764,0,single,0.882
8187038,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,swinging_strike,-0.35291418,0,strikeout,0.0
8187043,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,out,-0.28107187,0,field_out,0.0
8187044,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,home_run,1.7772174,0,home_run,2.004
8187047,2023-06-02,L,Milwaukee Brewers,Cincinnati Reds,out,-0.34390336,0,field_out,0.0
8187052,2023-06-02,R,Cincinnati Reds,Cincinnati Reds,ball,0.062218044,1,walk,0.696
